Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Price,Discount,Region,Total_Sales
ORD-000306,CUST-00441,PRD-0101,08/01/2021,1,2711.05,NA,NORTH,2711.05
ORD-000307,CUST-01387,PRD-0461,06/02/2024,3,30092.23,5,north,85762.86
ORD-000308,CUST-01364,PRD-0095,03/07/2023,1,11109.25,5,north,10553.79
ORD-000309,CUST-00418,PRD-0126,03/05/2025,about 2,"2,639.53",5,south,5015.11
ORD-000310,CUST-00839,PRD-0315,04/21/2025,2,102673.91,0,NORTH,
ORD-000311,CUST-00319,PRD-0240,04/28/2020,2,63578.48,10,South,114441.26
ORD-000312,CUST-01653,PRD-0399,06/22/2024,3,68612.82,5,Central,195546.54
ORD-000313,CUST-01328,PRD-0358,04/28/2022,2 pcs,112253.24,15,south,190830.51
ORD-000314,CUST-00853,PRD-0479,07/14/2024,1,106430.39,15,Central,90465.83
ORD-000315,CUST-00781,PRD-0189,03/14/2022,1,3866.74,15,Central,3286.73
ORD-000316,CUST-00141,PRD-0194,08/24/2020,1,14562.37,15,Central,12378.01
ORD-000317,CUST-00233,PRD-0172,08/26/2023,2,99521.06,10,West,
ORD-000318,CUST-01681,PRD-0101,05/17/2020,2,123.89,NA,north,247.78
ORD-000319,CUST-01386,PRD-0052,06/17/2021,4,79178.04,15%,West,269205.34
ORD-000320,CUST-01053,PRD-0482,01/14/2020,1 pcs,71870.03,20,East,57496.02
ORD-000321,CUST-00354,PRD-0247,04/26/2021,3,₹75540.31,10,West,203958.84
ORD-000322,CUST-01171,PRD-0443,08/06/2020,3,112026.93,5,West,319276.75
ORD-000323,CUST-00848,PRD-0401,02/05/2023,1,54069.8,20%,East,43255.84
ORD-000324,CUST-01701,PRD-0021,03/09/2023,2,13043.97,0,East,26087.94
ORD-000325,CUST-01376,PRD-0339,12/25/2023,2,22566.76,10,South,40620.17
ORD-000326,CUST-01217,PRD-0032,07/08/2020,1,51074.44,,NORTH,51074.44
ORD-000327,CUST-00248,PRD-0027,04/19/2023,2,663.25,NA,NORTH,1326.5
ORD-000328,CUST-00160,PRD-0071,04/19/2020,4,49849.72,10%,north,179458.99
ORD-000329,CUST-01726,PRD-0302,03/07/2021,1,52916.83,10,north,47625.15
ORD-000330,CUST-01769,PRD-0352,04/26/2021,1,53961.04,10,North,48564.94
ORD-000331,CUST-00600,PRD-0280,01/31/2024,5,1620.95,,NORTH,8104.75
ORD-000332,CUST-00272,PRD-0455,09/23/2024,3,14529.95,10,NORTH,39230.87
ORD-000333,CUST-01114,PRD-0393,03/18/2024,1,19005.48,5%,Central,18055.21
ORD-000334,CUST-00554,PRD-0264,07/04/2022,1,108814.95,,Central,108814.95
ORD-000335,CUST-01075,PRD-0495,01/29/2024,3,115007.16,15,south,293268.26
ORD-000336,CUST-00683,PRD-0120,09/15/2025,2,93986.93,10%,NORTH,169176.47
ORD-000337,CUST-01873,PRD-0200,04/24/2025,1,"39,889.99",15,West,33906.49
ORD-000338,CUST-00418,PRD-0461,09/20/2022,2,50717.38,20,North,81147.81
ORD-000339,CUST-00784,PRD-0236,03/17/2022,1,₹13408.32,5,West,12737.9
ORD-000340,CUST-00660,PRD-0288,09/08/2025,1,109202.73,NA,South,109202.73
ORD-000341,CUST-01320,PRD-0006,03/06/2023,2,90446.27,15,East,153758.66
ORD-000342,CUST-01511,PRD-0270,01/14/2021,1,"89,271.26",15,North,75880.57
ORD-000343,CUST-00635,PRD-0309,11/12/2021,2,₹52373.66,5,south,99509.95
ORD-000344,CUST-01682,PRD-0222,11/22/2021,1,53780.22,0,north,53780.22
ORD-000345,CUST-00597,PRD-0349,11/25/2024,1,17727.79,20,North,14182.23
ORD-000346,CUST-01836,PRD-0200,03/01/2023,1 pcs,50486.21,20,East,40388.97
ORD-000347,CUST-01910,PRD-0111,12/07/2021,1,59131.61,5,Central,56175.03
ORD-000348,CUST-01704,PRD-0260,04/14/2022,2,110430.06,NA,Central,220860.12
ORD-000349,CUST-01464,PRD-0087,08/26/2023,3,79679.45,NA,NORTH,331472.66
ORD-000350,CUST-01144,PRD-0164,06/23/2021,2,2178.73,NA,south,
ORD-000351,CUST-01953,PRD-0255,11/11/2022,1,"105,995.72",10,south,95396.15
ORD-000352,CUST-01289,PRD-0241,07/16/2021,1 pcs,10396.32,20,North,8317.06
ORD-000353,CUST-01101,PRD-0147,08/22/2022,1 pcs,1664.89,20%,East,1331.91
ORD-000354,CUST-01447,PRD-0108,09/29/2024,3,"24,974.23",15%,South,
ORD-000355,CUST-01760,PRD-0389,01/09/2025,5 pcs,88532.82,15%,Central,376264.49
ORD-000356,CUST-00408,PRD-0420,04/25/2023,3,"₹49,067.70",20%,NORTH,117762.48
ORD-000357,CUST-00859,PRD-0032,07/20/2023,3,5846.34,0%,North,21944.31
ORD-000358,CUST-00695,PRD-0495,07/27/2021,2,70726.63,10,West,127307.93
ORD-000359,CUST-00660,PRD-0420,04/12/2020,1,34198.74,0%,West,34198.74
ORD-000360,CUST-01211,PRD-0133,10/23/2023,1,"91,658.54",10%,North,82492.69
ORD-000361,CUST-00741,PRD-0014,08/23/2020,2 pcs,38032.53,0,NORTH,76065.06
ORD-000362,CUST-01411,PRD-0316,07/31/2023,4 pcs,92825.64,5,West,352737.43
ORD-000363,CUST-01884,PRD-0494,07/02/2022,3 pcs,91348.52,5,north,260343.28
ORD-000364,CUST-01148,PRD-0169,04/21/2025,3,₹70010.54,5,NORTH,199530.04
ORD-000365,CUST-01392,PRD-0382,01/10/2023,about 4,639.92,0,north,2559.68
ORD-000366,CUST-01632,PRD-0398,07/18/2023,1,26951.45,10%,West,
ORD-000367,CUST-01917,PRD-0057,02/17/2024,1 pcs,56122.2,0%,Central,56122.2
ORD-000368,CUST-01612,PRD-0405,08/23/2021,3,1780.53,,East,5341.59
ORD-000369,CUST-01689,PRD-0051,05/19/2022,3,89509.33,0%,NORTH,268527.99
ORD-000370,CUST-01253,PRD-0033,01/21/2021,4,₹28791.42,NA,north,115165.68
ORD-000371,CUST-00474,PRD-0452,03/30/2024,3,23109.13,NA,south,
ORD-000372,CUST-00694,PRD-0107,11/21/2022,1,46591.38,,north,46591.38
ORD-000373,CUST-00422,PRD-0174,03/28/2020,about 2,112889.33,15%,north,191911.86
ORD-000374,CUST-01951,PRD-0470,01/17/2025,2 pcs,"98,343.52",15,NORTH,167183.98
ORD-000375,CUST-00596,PRD-0137,11/21/2024,3 pcs,2885.12,0%,North,8655.36
ORD-000376,CUST-01603,PRD-0463,01/15/2020,1,56348.2,0%,North,56348.2
ORD-000377,CUST-01030,PRD-0085,03/06/2025,3 pcs,102210.74,0,East,306632.22
ORD-000378,CUST-00912,PRD-0027,10/14/2024,2,4552.83,10,north,8195.09
ORD-000379,CUST-00698,PRD-0295,11/16/2021,1,103905.69,0,south,103905.69
ORD-000380,CUST-00793,PRD-0060,12/16/2021,1,617.73,15,north,525.07
ORD-000381,CUST-00228,PRD-0174,06/30/2025,2,61395.76,10,north,110512.37
ORD-000382,CUST-01288,PRD-0390,03/07/2024,2,"₹71,035.02",0%,NORTH,142070.04
ORD-000383,CUST-00829,PRD-0288,09/01/2021,3,13875.46,0%,North,41626.38
ORD-000384,CUST-01668,PRD-0475,05/13/2025,1,38851.26,15,West,33023.57
ORD-000385,CUST-01593,PRD-0386,12/04/2021,1,81226.32,20,NORTH,64981.06
ORD-000386,CUST-02000,PRD-0490,02/17/2024,2,68684.53,5,NORTH,130500.61
ORD-000387,CUST-00732,PRD-0151,08/02/2023,3,1929.63,NA,south,5788.89
ORD-000388,CUST-01980,PRD-0476,04/14/2022,4,80483.09,5,South,305835.74
ORD-000389,CUST-00719,PRD-0263,07/30/2021,1,2625.8,,NORTH,2625.8
ORD-000390,CUST-01815,PRD-0113,02/15/2021,2,106844.4,15,Central,181635.48
ORD-000391,CUST-00903,PRD-0084,01/21/2023,3 pcs,7722.04,,south,23166.12
ORD-000392,CUST-00822,PRD-0055,09/07/2021,4,4268.77,0,South,17075.08
ORD-000393,CUST-01690,PRD-0443,02/10/2022,2,₹114412.55,5%,south,
ORD-000394,CUST-00894,PRD-0462,02/19/2025,1,4366.05,15,north,3711.14
ORD-000395,CUST-00831,PRD-0075,01/14/2020,4,99748.04,10%,West,479939.75
ORD-000396,CUST-01084,PRD-0407,12/26/2024,2,27873.56,15,Central,47385.05
ORD-000397,CUST-01303,PRD-0369,09/04/2024,3,"30,354.57",20,South,72850.97
ORD-000398,CUST-00220,PRD-0368,12/15/2020,1,₹109559.25,5,north,104081.29
ORD-000399,CUST-00142,PRD-0286,07/10/2023,1,26589.88,5,South,25260.39
ORD-000400,CUST-01241,PRD-0005,01/08/2023,1,77791.89,0,East,77791.89
ORD-000401,CUST-01379,PRD-0352,12/16/2020,3,77353.08,0,Central,135543.66
ORD-000402,CUST-00590,PRD-0399,01/22/2024,3,108202.92,20%,South,259687.01
ORD-000403,CUST-01338,PRD-0244,01/18/2025,3,18680.7,20,NORTH,44833.68
ORD-000404,CUST-00396,PRD-0441,08/24/2021,1,96014.94,0,South,96014.94
ORD-000405,CUST-01506,PRD-0283,05/21/2021,about 1,"18,368.39",0,East,18368.39
ORD-000406,CUST-00869,PRD-0282,11/30/2021,1,"65,405.29",,Central,65405.29
ORD-000407,CUST-00527,PRD-0006,11/30/2020,1,93752.61,0,East,93752.61
ORD-000408,CUST-01933,PRD-0021,01/09/2025,1,37656.26,5,south,35773.45
ORD-000409,CUST-00291,PRD-0223,06/06/2024,1,116575.23,NA,north,116575.23
ORD-000410,CUST-01896,PRD-0181,03/24/2020,about 3,84025.18,10,south,226867.99
ORD-000411,CUST-00566,PRD-0333,07/17/2021,1,52154.57,10,West,46939.11
ORD-000412,CUST-00845,PRD-0225,08/16/2022,2,84067.97,5,West,159729.14
ORD-000413,CUST-00413,PRD-0279,11/12/2021,2,51463.71,0,West,102927.42
ORD-000414,CUST-01088,PRD-0141,08/04/2022,2,72448.77,20,South,115918.03
ORD-000415,CUST-01063,PRD-0389,03/30/2025,1,"1,315.97",15%,Central,1118.57
ORD-000416,CUST-01440,PRD-0122,06/24/2024,3,"2,571.89",NA,north,7715.67
ORD-000417,CUST-00886,PRD-0046,11/19/2022,1,43399.34,NA,West,43399.34
ORD-000418,CUST-00680,PRD-0120,08/12/2023,1,49909.14,NA,NORTH,49909.14
ORD-000419,CUST-01970,PRD-0458,10/22/2024,2 pcs,42979.42,20,south,68767.07
ORD-000420,CUST-01628,PRD-0266,07/30/2021,1,50666.61,,West,50666.61
ORD-000421,CUST-00627,PRD-0330,03/04/2021,2,53240.56,20,Central,85184.9
ORD-000422,CUST-01619,PRD-0040,04/08/2023,4,14839.74,5,West,56391.01
ORD-000423,CUST-00060,PRD-0235,04/23/2022,5,"13,065.15",0,north,65325.75
ORD-000424,CUST-01456,PRD-0082,04/17/2020,about 1,111369.54,0,South,111369.54
ORD-000425,CUST-01033,PRD-0270,08/13/2025,1,"84,917.13",0,NORTH,84917.13
ORD-000426,CUST-00336,PRD-0215,02/23/2022,3,34144.37,20%,North,81946.49
ORD-000427,CUST-00248,PRD-0425,11/13/2022,3 pcs,₹37160.34,5%,North,105906.97
ORD-000428,CUST-00346,PRD-0422,04/12/2023,1,28511.58,10,East,25660.42
ORD-000429,CUST-00652,PRD-0291,01/03/2024,3 pcs,2374.3,,south,7122.9
ORD-000430,CUST-00225,PRD-0257,07/04/2025,2,52834.99,10%,West,95102.98
ORD-000431,CUST-01827,PRD-0369,03/07/2022,2 pcs,76485.03,5,South,145321.56
ORD-000432,CUST-00195,PRD-0294,05/08/2024,3,10596.16,,North,31788.48
ORD-000433,CUST-00909,PRD-0061,06/30/2023,2,30132.27,NA,West,60264.54
ORD-000434,CUST-00844,PRD-0426,08/25/2023,2,86574.69,0%,East,173149.38
ORD-000435,CUST-00844,PRD-0271,05/07/2020,about 1,38023.92,15,South,32320.33
ORD-000436,CUST-01211,PRD-0226,02/17/2023,1,107491.49,10,Central,96742.34
ORD-000437,CUST-01775,PRD-0303,08/19/2024,2,116138.44,20,East,185821.5
ORD-000438,CUST-00357,PRD-0355,08/05/2020,1,"93,665.09",NA,South,93665.09
ORD-000439,CUST-01103,PRD-0149,08/03/2021,2,80405.32,20%,Central,128648.51
ORD-000440,CUST-00768,PRD-0266,09/09/2024,4,18296.87,15%,Central,62209.36
ORD-000441,CUST-00362,PRD-0430,03/05/2020,2,166.53,5,North,316.41
ORD-000442,CUST-01527,PRD-0244,09/29/2024,2,73820.56,15,North,125494.95
ORD-000443,CUST-00545,PRD-0431,02/18/2021,2,"71,578.33",,Central,143156.66
ORD-000444,CUST-00440,PRD-0176,07/03/2021,1,"₹11,641.82",15,north,9895.55
ORD-000445,CUST-01411,PRD-0008,05/25/2021,2 pcs,4497.83,15,Central,7646.31
ORD-000446,CUST-01190,PRD-0210,10/04/2024,2,3884.99,,West,7769.98
ORD-000447,CUST-00566,PRD-0062,09/29/2020,about 2,"110,458.70",0,West,220917.4
ORD-000448,CUST-00209,PRD-0051,12/24/2021,5,37459.7,5,north,177933.57
ORD-000449,CUST-01261,PRD-0362,07/18/2023,1,99985.89,0,Central,99985.89
ORD-000450,CUST-01336,PRD-0052,01/02/2023,1,52910.74,10,North,47619.67
ORD-000451,CUST-01124,PRD-0438,06/27/2023,1,23383.9,5%,West,22214.71
ORD-000452,CUST-01002,PRD-0100,03/12/2021,2,4637.61,15,south,7883.94
ORD-000453,CUST-00895,PRD-0090,04/22/2023,1,3535.74,15,West,
ORD-000454,CUST-01134,PRD-0422,08/04/2020,2,46689.97,20%,south,74703.95
ORD-000455,CUST-00785,PRD-0370,09/03/2025,1,106373.02,20%,South,114580.25
ORD-000456,CUST-01918,PRD-0350,05/10/2021,1,"117,342.65",,West,117342.65
ORD-000457,CUST-00524,PRD-0303,05/07/2020,2,47957.49,5,South,91119.23
ORD-000458,CUST-01609,PRD-0122,03/02/2024,2,3433.63,,Central,6867.26
ORD-000459,CUST-00480,PRD-0053,04/01/2024,2,29513.57,0,north,59027.14
ORD-000460,CUST-00299,PRD-0246,12/22/2023,2,101205.29,NA,Central,202410.58
ORD-000461,CUST-01613,PRD-0464,04/12/2024,about 1,4264.88,NA,East,4264.88
ORD-000462,CUST-00854,PRD-0340,01/13/2023,1,80124.21,0%,NORTH,80124.21
ORD-000463,CUST-01921,PRD-0123,06/03/2020,1,"16,734.08",5,north,15897.38
ORD-000464,CUST-00447,PRD-0477,07/06/2021,3,108040.33,15,West,275502.84
ORD-000465,CUST-01019,PRD-0195,02/14/2025,3,16415.79,15%,north,36810.05
ORD-000466,CUST-00331,PRD-0429,11/07/2021,1,3170.16,,north,3170.16
ORD-000467,CUST-00610,PRD-0265,12/31/2023,1,₹116366.21,10,North,104729.59
ORD-000468,CUST-01034,PRD-0141,04/05/2025,1,"28,335.42",15,West,24085.11
ORD-000469,CUST-01637,PRD-0349,06/29/2023,1,107299.85,5,North,101934.86
ORD-000470,CUST-01414,PRD-0297,02/01/2020,1,"18,512.98",0,Central,18512.98
ORD-000471,CUST-00263,PRD-0069,08/17/2023,2,5016.45,5,south,9531.25
ORD-000472,CUST-01442,PRD-0389,01/05/2020,1,₹2143.41,20,South,2494.49
ORD-000473,CUST-00481,PRD-0239,05/13/2021,4,6125.03,20,north,19600.1
ORD-000474,CUST-00054,PRD-0122,01/21/2020,1,1587.24,0,Central,1587.24
ORD-000475,CUST-01933,PRD-0277,10/24/2024,1,109396.92,10%,Central,98457.23
ORD-000476,CUST-01859,PRD-0286,11/27/2022,1,58695.26,15,Central,49890.97
ORD-000477,CUST-01160,PRD-0383,03/26/2024,1,4503.75,20,north,3603
ORD-000478,CUST-01173,PRD-0442,12/18/2020,1,2239.53,,south,2239.53
ORD-000479,CUST-01084,PRD-0062,04/20/2025,1,19632.02,20,East,15705.62
ORD-000480,CUST-00349,PRD-0134,01/12/2024,1 pcs,53126.75,10,south,47814.08
ORD-000481,CUST-00570,PRD-0488,04/11/2024,4,17176.77,0,East,68707.08
ORD-000482,CUST-01846,PRD-0291,07/25/2025,1,₹2469.94,5,south,2346.44
ORD-000483,CUST-01687,PRD-0492,04/16/2021,about 1,989.16,15%,north,840.79
ORD-000484,CUST-00403,PRD-0437,08/07/2020,4 pcs,4182.76,10,north,15057.94
ORD-000485,CUST-01485,PRD-0334,11/11/2024,4,32401.89,,North,129607.56
ORD-000486,CUST-01841,PRD-0370,04/11/2020,1,45589.98,10,South,41030.98
ORD-000487,CUST-01419,PRD-0091,08/03/2023,1,52802.54,,south,52802.54
ORD-000488,CUST-01139,PRD-0205,11/05/2025,2,36474.87,0,East,72949.74
ORD-000489,CUST-01516,PRD-0353,01/10/2020,1,60955.1,5,East,57907.34
ORD-000490,CUST-01085,PRD-0476,12/05/2021,2,16793.32,,East,33586.64
ORD-000491,CUST-00616,PRD-0083,03/03/2025,about 3,25788.02,5,north,73495.86
ORD-000492,CUST-00749,PRD-0142,01/28/2024,1,"88,223.27",15,West,74989.78
ORD-000493,CUST-01945,PRD-0095,06/24/2023,2,48379.66,NA,NORTH,96759.32
ORD-000494,CUST-00950,PRD-0402,06/02/2024,2,15522.94,20,north,24836.7
ORD-000495,CUST-00536,PRD-0183,01/29/2024,1,74972.63,20%,north,59978.1
ORD-000496,CUST-01566,PRD-0490,10/31/2024,2 pcs,66703.81,,south,133407.62
ORD-000497,CUST-00260,PRD-0203,02/02/2023,1,96148.36,5%,South,91340.94
ORD-000498,CUST-00065,PRD-0281,02/16/2022,3,"29,067.55",0,North,87202.65
ORD-000499,CUST-01200,PRD-0217,06/11/2023,2,44897.29,NA,NORTH,89794.58
ORD-000500,CUST-01033,PRD-0161,05/14/2022,1,54640.93,20%,West,43712.74
ORD-000501,CUST-00174,PRD-0395,04/11/2024,2,24797.58,20,Central,39676.13
ORD-000502,CUST-01291,PRD-0094,01/09/2023,1,5985.32,0,NORTH,5985.32
ORD-000503,CUST-00848,PRD-0102,09/06/2023,2,84589.61,5,NORTH,160720.26
ORD-000504,CUST-01254,PRD-0358,02/17/2025,about 2,₹67968.00,20,south,108748.8
ORD-000505,CUST-01708,PRD-0239,05/07/2023,3,103732.87,0%,north,311198.61
ORD-000506,CUST-01951,PRD-0256,12/12/2023,3,20996.04,10%,NORTH,56689.31
ORD-000507,CUST-00225,PRD-0100,08/23/2022,1,277.74,5,South,146.08
ORD-000508,CUST-00586,PRD-0036,07/07/2023,3,420.24,10%,north,
ORD-000509,CUST-01136,PRD-0308,02/29/2020,2,1308.33,5,south,
ORD-000510,CUST-00835,PRD-0453,01/17/2020,about 4,24663.5,0%,north,98654
ORD-000511,CUST-00200,PRD-0144,06/25/2025,2,26862.32,15,south,45665.94
ORD-000512,CUST-01313,PRD-0320,03/13/2021,2,12129.33,15%,East,20619.86
ORD-000513,CUST-00654,PRD-0036,07/22/2021,1,₹580.39,10%,north,522.35
ORD-000514,CUST-00562,PRD-0206,04/22/2025,1 pcs,"106,205.46",20,West,84964.37
ORD-000515,CUST-01630,PRD-0382,08/29/2021,1,"3,514.10",10%,South,3162.69
ORD-000516,CUST-00663,PRD-0269,05/17/2020,1,"78,586.29",NA,NORTH,78586.29
ORD-000517,CUST-00176,PRD-0436,10/25/2022,3,"89,975.22",20,North,215940.53
ORD-000518,CUST-00930,PRD-0075,12/13/2024,about 3,29056.93,5,north,82812.25
ORD-000519,CUST-01868,PRD-0342,06/13/2022,2 pcs,44969.27,0,West,89938.54
ORD-000520,CUST-01410,PRD-0177,03/10/2024,4,111853.29,10,Central,402671.84
ORD-000521,CUST-00681,PRD-0116,01/28/2023,2,26815.43,,Central,53630.86
ORD-000522,CUST-00919,PRD-0039,09/08/2024,1,₹14969.07,10,north,13472.16
ORD-000523,CUST-01075,PRD-0365,09/06/2024,2,43396.92,20%,West,69435.07
ORD-000524,CUST-01748,PRD-0209,01/16/2022,about 3,"2,627.12",NA,South,7881.36
ORD-000525,CUST-00068,PRD-0197,02/17/2024,1,77119.94,5,Central,73263.94
ORD-000526,CUST-00772,PRD-0443,08/07/2020,1,"94,913.78",5%,East,90168.09
ORD-000527,CUST-01234,PRD-0430,09/17/2021,2,525.14,,North,1050.28
ORD-000528,CUST-00413,PRD-0373,07/09/2023,2,110577.08,15,south,272738.68
ORD-000529,CUST-00315,PRD-0242,09/30/2021,1,2020.84,20%,Central,1616.67
ORD-000530,CUST-01413,PRD-0073,12/29/2023,1,2938.06,10,East,2644.25
ORD-000531,CUST-00990,PRD-0060,08/01/2025,3,3196.47,10,East,8630.47
ORD-000532,CUST-00643,PRD-0466,03/29/2025,1,80800.57,5,North,76760.54
ORD-000533,CUST-00282,PRD-0437,05/01/2024,2,117648.28,20,south,188237.25
ORD-000534,CUST-01115,PRD-0370,10/23/2022,3,30950.44,0,north,92851.32
ORD-000535,CUST-01767,PRD-0451,08/20/2023,3,27930.21,10,South,75411.57
ORD-000536,CUST-00140,PRD-0213,02/19/2022,2,70480.82,5,West,133913.56
ORD-000537,CUST-01865,PRD-0408,07/01/2021,3 pcs,19612.34,0,North,
ORD-000538,CUST-01843,PRD-0119,11/02/2021,1,9246.01,5,Central,8783.71
ORD-000539,CUST-00448,PRD-0004,11/18/2021,1,"29,705.79",20%,north,23764.63
ORD-000540,CUST-01754,PRD-0413,04/02/2021,3,₹58571.45,10%,South,158142.91
ORD-000541,CUST-01638,PRD-0398,11/20/2020,1,41458.4,5%,West,39385.48
ORD-000542,CUST-01235,PRD-0215,10/04/2021,4,"37,856.94",,south,
ORD-000543,CUST-01643,PRD-0298,02/02/2022,3,"3,153.52",,West,9460.56
ORD-000544,CUST-01127,PRD-0388,02/01/2022,1 pcs,45961.91,,East,45961.91
ORD-000545,CUST-00790,PRD-0421,05/12/2023,3,₹46432.84,10%,NORTH,125368.67
ORD-000546,CUST-00918,PRD-0355,05/31/2022,3 pcs,59545.33,0,South,178635.99
ORD-000547,CUST-00043,PRD-0071,12/08/2024,1,71937.03,5,NORTH,68340.18
ORD-000548,CUST-01460,PRD-0093,06/16/2020,2,10497.57,NA,North,20995.14
ORD-000549,CUST-01015,PRD-0470,02/25/2023,1,41454.09,15%,Central,35235.98
ORD-000550,CUST-00094,PRD-0202,07/26/2025,1 pcs,"54,523.52",15%,North,46344.99
ORD-000551,CUST-01420,PRD-0331,06/14/2020,4 pcs,1704.93,0,south,6819.72
ORD-000552,CUST-00009,PRD-0133,04/15/2020,3,"65,883.19",5,Central,
ORD-000553,CUST-01288,PRD-0056,04/19/2024,1 pcs,"106,352.38",20,South,85081.9
ORD-000554,CUST-00258,PRD-0158,01/23/2023,3 pcs,86422.04,15,south,220376.2
ORD-000555,CUST-00999,PRD-0185,10/03/2022,2,₹20040.71,10,South,36073.28
ORD-000556,CUST-01659,PRD-0364,08/05/2021,1,15352.62,10,south,13817.36
ORD-000557,CUST-00939,PRD-0370,06/13/2021,2,88666.06,0,South,177332.12
ORD-000558,CUST-01597,PRD-0368,06/13/2020,3 pcs,80024.61,20%,south,192059.06
ORD-000559,CUST-00327,PRD-0343,10/07/2021,3,389.72,10,south,1052.24
ORD-000560,CUST-00935,PRD-0454,12/16/2021,4,74517.82,5,East,283167.72
ORD-000561,CUST-00320,PRD-0074,09/21/2022,2,80084.06,5,Central,152159.71
ORD-000562,CUST-00901,PRD-0374,10/08/2022,3,47450.78,,south,142352.34
ORD-000563,CUST-00294,PRD-0457,10/16/2022,5,104049.11,5%,South,494233.27
ORD-000564,CUST-01531,PRD-0157,08/30/2020,1,105364.4,0,NORTH,105364.4
ORD-000565,CUST-00608,PRD-0126,09/14/2024,3,2350.37,10,Central,6346
ORD-000566,CUST-00762,PRD-0132,12/10/2020,1,41073.65,20%,South,32858.92
ORD-000567,CUST-00209,PRD-0174,05/14/2023,1 pcs,13603.56,10,Central,12243.2
ORD-000568,CUST-00831,PRD-0485,10/27/2022,1,"21,774.17",20%,West,17419.34
ORD-000569,CUST-01887,PRD-0010,07/23/2025,3,"68,604.95",0%,north,205814.85
ORD-000570,CUST-00633,PRD-0350,06/21/2022,about 2,68475.47,,Central,136950.94
ORD-000571,CUST-01162,PRD-0470,08/22/2025,1,48837.39,10,NORTH,43953.65
ORD-000572,CUST-01071,PRD-0225,10/17/2020,2,"₹2,081.94",15,NORTH,3539.3
ORD-000573,CUST-00581,PRD-0381,02/23/2021,3,₹95598.05,20,NORTH,229435.32
ORD-000574,CUST-00243,PRD-0104,04/12/2023,1,₹13343.10,5%,Central,12675.94
ORD-000575,CUST-01418,PRD-0123,07/11/2021,4,74707.21,15%,East,254004.51
ORD-000576,CUST-01832,PRD-0262,04/24/2023,1,102130.65,20,Central,81704.52
ORD-000577,CUST-00646,PRD-0250,03/17/2023,1,32726.8,10%,NORTH,29454.12
ORD-000578,CUST-01548,PRD-0336,11/25/2021,3,101245.14,,NORTH,303735.42
ORD-000579,CUST-01656,PRD-0334,08/25/2025,2,3930.44,10,West,7074.79
ORD-000580,CUST-00727,PRD-0154,02/12/2021,1,26600.19,10,West,23940.17
ORD-000581,CUST-00346,PRD-0421,11/11/2024,1,16436.59,10,North,14792.93
ORD-000582,CUST-01508,PRD-0371,03/31/2025,1,"58,596.76",0,East,58596.76
ORD-000583,CUST-00572,PRD-0472,01/03/2021,1,94313.84,10,West,84882.46
ORD-000584,CUST-01649,PRD-0153,06/02/2023,1,92859.23,NA,north,92859.23
ORD-000585,CUST-00312,PRD-0292,06/13/2025,2,"₹90,063.15",NA,north,180126.3
ORD-000586,CUST-01633,PRD-0023,09/13/2024,3 pcs,101561.24,0%,East,304683.72
ORD-000587,CUST-01114,PRD-0459,12/18/2021,1,82435.16,15,North,70069.89
ORD-000588,CUST-01869,PRD-0289,10/22/2023,1,₹609.11,20%,East,487.29
ORD-000589,CUST-01968,PRD-0394,04/08/2023,3,438.1,5,Central,1248.59
ORD-000590,CUST-00728,PRD-0289,11/17/2021,1 pcs,61578.59,5,South,58499.66
ORD-000591,CUST-00972,PRD-0309,02/12/2022,1,21956.37,15%,North,18662.91
ORD-000592,CUST-00046,PRD-0019,05/24/2025,3,96745.09,0%,north,290235.27
ORD-000593,CUST-01986,PRD-0233,10/20/2022,2,103869.63,0%,south,207739.26
ORD-000594,CUST-01472,PRD-0187,09/30/2020,2,111610.99,15,south,189738.68
ORD-000595,CUST-01159,PRD-0121,02/11/2025,1,42156.32,10%,north,37940.69
ORD-000596,CUST-01526,PRD-0036,03/30/2021,4,3158.51,20,East,10107.23
ORD-000597,CUST-01248,PRD-0283,02/12/2020,1,89551.99,0%,North,89551.99
ORD-000598,CUST-00032,PRD-0293,09/26/2024,1,34131.46,0,south,34131.46
ORD-000599,CUST-00047,PRD-0425,09/16/2024,2,29738.92,10,North,53530.06
ORD-000600,CUST-00822,PRD-0065,09/02/2023,4,3366.48,5%,south,12792.62
ORD-000601,CUST-00121,PRD-0089,12/19/2022,5,67340.61,0,north,336703.05
ORD-000602,,PRD-0188,02/10/2020,3,70284.81,10,north,189768.99
ORD-000603,CUST-00083,PRD-0466,11/22/2022,4,20799.23,5,north,79037.07
ORD-000604,CUST-00516,PRD-0236,08/18/2025,about 2,58823.59,NA,North,117647.18
ORD-000605,CUST-01571,PRD-0205,09/30/2024,1,77180.38,10%,Central,69462.34
ORD-000606,CUST-01981,PRD-0061,12/05/2020,2 pcs,32746.31,15%,Central,
ORD-000607,CUST-01027,PRD-0166,06/06/2021,3,1413.42,15,West,3604.22
ORD-000608,CUST-00700,PRD-0137,06/29/2025,3,40944.15,0,South,122832.45
ORD-000609,CUST-01720,PRD-0315,08/24/2023,3,81442.17,0,West,244326.51
ORD-000610,CUST-00383,PRD-0071,07/26/2024,1,"68,456.14",10%,north,61610.53
ORD-000611,CUST-00075,PRD-0229,03/01/2024,2,"3,073.87",0,south,6147.74
